66117,334.0000
66119,338.0000
66121,330.0000
66123,330.0000
66125,330.0000
66127,334.0000
66129,330.0000
66131,328.0000
66133,334.0000
66135,334.0000
66137,328.0000
66139,334.0000
66141,334.0000
66143,330.0000
66145,330.0000
66147,338.0000
66149,330.0000
66151,330.0000
66153,330.0000
66155,330.0000
66157,338.0000
66159,334.0000
66161,330.0000
66163,330.0000
66165,334.0000
66167,338.0000
66169,330.0000
66171,334.0000
66173,330.0000
66175,330.0000
66177,330.0000
66179,334.0000
66181,330.0000
66183,330.0000
66185,330.0000
66187,330.0000
66189,338.0000
66191,334.0000
66193,330.0000
66195,330.0000
66197,330.0000
66199,334.0000
66201,330.0000
66203,328.0000
66205,330.0000
66207,330.0000
66209,330.0000
66211,328.0000
66213,334.0000
66215,330.0000
66217,338.0000
66219,334.0000
66221,330.0000
66223,334.0000
66225,330.0000
66227,334.0000
66229,334.0000
66231,334.0000
66233,334.0000
66235,330.0000
66237,330.0000
66239,334.0000
66241,338.0000
66243,330.0000
66245,334.0000
66247,334.0000
66249,334.0000
66251,324.0000
66253,334.0000
66255,334.0000
66257,330.0000
66259,330.0000
66261,338.0000
66263,330.0000
66265,328.0000
66267,338.0000
66269,334.0000
66271,338.0000
66273,330.0000
66275,334.0000
66277,338.0000
66279,334.0000
66281,334.0000
66283,330.0000
66285,334.0000
66287,334.0000
66289,334.0000
66291,328.0000
66293,334.0000
66295,334.0000
66297,334.0000
66299,330.0000
66301,330.0000
66303,330.0000
66305,328.0000
66307,338.0000
66309,334.0000
66311,334.0000
66313,330.0000
66315,334.0000
66317,334.0000
66319,338.0000
66321,338.0000
66323,334.0000
66325,334.0000
66327,338.0000
66329,338.0000
66331,334.0000
66333,338.0000
66335,340.0000
66337,334.0000
66339,334.0000
66341,330.0000
66343,330.0000
66345,334.0000
66347,330.0000
66349,334.0000
66351,330.0000
66353,330.0000
66355,330.0000
66357,330.0000
66359,330.0000
66361,330.0000
66363,328.0000
66365,334.0000
66367,334.0000
66369,330.0000
66371,322.0000
66373,338.0000
66375,328.0000
66377,334.0000
66379,334.0000
66381,334.0000
66383,334.0000
66385,334.0000
66387,334.0000
66389,330.0000
66391,330.0000
66393,334.0000
66395,334.0000
