18329,458.0000
18331,458.0000
18333,458.0000
18335,458.0000
18337,458.0000
18339,458.0000
18341,462.0000
18343,462.0000
18345,458.0000
18347,458.0000
18349,458.0000
18351,458.0000
18353,462.0000
18355,458.0000
18357,458.0000
18359,458.0000
18361,462.0000
18363,458.0000
18365,458.0000
18367,458.0000
18369,458.0000
18371,462.0000
18373,458.0000
18375,458.0000
18377,458.0000
18379,458.0000
18381,462.0000
18383,458.0000
18385,458.0000
18387,462.0000
18389,458.0000
18391,458.0000
18393,458.0000
18395,458.0000
18397,458.0000
18399,462.0000
18401,458.0000
18403,458.0000
18405,458.0000
18407,466.0000
18409,458.0000
18411,462.0000
18413,458.0000
18415,462.0000
18417,462.0000
18419,462.0000
18421,458.0000
18423,458.0000
18425,458.0000
18427,458.0000
18429,458.0000
18431,462.0000
18433,462.0000
18435,462.0000
18437,458.0000
18439,458.0000
18441,458.0000
18443,458.0000
18445,462.0000
18447,458.0000
18449,458.0000
18451,462.0000
18453,462.0000
18455,458.0000
18457,458.0000
18459,462.0000
18461,458.0000
18463,458.0000
18465,462.0000
18467,458.0000
18469,458.0000
18471,458.0000
18473,448.0000
18475,462.0000
18477,462.0000
18479,458.0000
18481,462.0000
18483,458.0000
18485,458.0000
18487,462.0000
18489,458.0000
18491,458.0000
18493,462.0000
18495,458.0000
18497,462.0000
18499,458.0000
18501,462.0000
18503,458.0000
18505,462.0000
18507,458.0000
18509,462.0000
18511,458.0000
18513,458.0000
18515,458.0000
18517,458.0000
18519,458.0000
18521,458.0000
18523,458.0000
18525,458.0000
18527,458.0000
18529,458.0000
18531,462.0000
18533,458.0000
18535,458.0000
18537,458.0000
18539,458.0000
18541,462.0000
18543,458.0000
18545,458.0000
18547,462.0000
18549,458.0000
18551,458.0000
18553,458.0000
18555,458.0000
18557,462.0000
18559,458.0000
18561,462.0000
18563,458.0000
18565,458.0000
18567,462.0000
18569,458.0000
18571,462.0000
18573,462.0000
18575,458.0000
18577,462.0000
18579,458.0000
18581,458.0000
18583,462.0000
18585,458.0000
18587,462.0000
18589,458.0000
18591,458.0000
18593,458.0000
18595,458.0000
18597,462.0000
18599,458.0000
18601,458.0000
18603,458.0000
18605,458.0000
18607,458.0000
18609,458.0000
18611,462.0000
18613,458.0000
18615,458.0000
18617,458.0000
18619,458.0000
18621,462.0000
18623,462.0000
18625,462.0000
18627,462.0000
18629,458.0000
18631,458.0000
18633,458.0000
18635,458.0000
18637,462.0000
18639,462.0000
18641,458.0000
18643,462.0000
18645,458.0000
18647,458.0000
18649,458.0000
18651,458.0000
18653,458.0000
18655,458.0000
18657,458.0000
18659,462.0000
18661,458.0000
18663,458.0000
18665,462.0000
18667,458.0000
18669,458.0000
18671,462.0000
18673,458.0000
18675,458.0000
18677,458.0000
18679,458.0000
18681,458.0000
18683,458.0000
18685,462.0000
18687,458.0000
18689,458.0000
18691,458.0000
18693,462.0000
18695,458.0000
18697,458.0000
18699,458.0000
18701,462.0000
18703,462.0000
18705,462.0000
18707,462.0000
18709,462.0000
18711,466.0000
18713,462.0000
18715,462.0000
18717,462.0000
18719,462.0000
18721,466.0000
18723,462.0000
18725,462.0000
18727,458.0000
18729,458.0000
18731,458.0000
18733,458.0000
18735,458.0000
18737,458.0000
18739,458.0000
18741,462.0000
18743,458.0000
18745,458.0000
18747,458.0000
18749,456.0000
18751,458.0000
18753,458.0000
18755,458.0000
18757,458.0000
18759,458.0000
18761,458.0000
18763,458.0000
18765,458.0000
18767,458.0000
18769,458.0000
18771,458.0000
18773,458.0000
18775,458.0000
18777,462.0000
18779,458.0000
18781,458.0000
18783,458.0000
18785,458.0000
18787,458.0000
18789,458.0000
18791,458.0000
18793,458.0000
18795,458.0000
18797,458.0000
18799,466.0000
18801,466.0000
18803,458.0000
18805,458.0000
18807,458.0000
18809,462.0000
18811,458.0000
18813,458.0000
18815,458.0000
18817,458.0000
18819,458.0000
18821,458.0000
18823,458.0000
18825,462.0000
18827,458.0000
18829,458.0000
18831,458.0000
18833,458.0000
18835,458.0000
18837,458.0000
18839,458.0000
18841,458.0000
18843,458.0000
18845,458.0000
18847,458.0000
18849,458.0000
18851,458.0000
18853,458.0000
18855,458.0000
18857,458.0000
18859,462.0000
18861,458.0000
18863,462.0000
18865,462.0000
18867,462.0000
18869,458.0000
18871,458.0000
18873,458.0000
18875,462.0000
18877,458.0000
18879,458.0000
18881,458.0000
18883,458.0000
18885,458.0000
18887,458.0000
18889,458.0000
18891,458.0000
18893,458.0000
18895,458.0000
18897,458.0000
18899,458.0000
18901,458.0000
18903,458.0000
18905,458.0000
18907,462.0000
18909,458.0000
18911,458.0000
18913,458.0000
18915,462.0000
18917,458.0000
18919,458.0000
18921,458.0000
18923,458.0000
18925,458.0000
18927,458.0000
18929,462.0000
18931,458.0000
18933,462.0000
18935,458.0000
18937,458.0000
18939,458.0000
18941,458.0000
18943,458.0000
18945,458.0000
18947,458.0000
18949,458.0000
18951,458.0000
18953,462.0000
18955,462.0000
18957,458.0000
18959,458.0000
18961,462.0000
18963,458.0000
18965,462.0000
18967,458.0000
18969,458.0000
18971,458.0000
18973,458.0000
18975,458.0000
18977,462.0000
18979,458.0000
18981,462.0000
18983,462.0000
18985,458.0000
18987,458.0000
18989,458.0000
18991,458.0000
18993,458.0000
18995,458.0000
18997,458.0000
18999,458.0000
19001,462.0000
19003,462.0000
19005,458.0000
19007,458.0000
19009,458.0000
19011,458.0000
19013,462.0000
19015,462.0000
19017,458.0000
19019,462.0000
19021,462.0000
19023,458.0000
19025,458.0000
19027,462.0000
19029,458.0000
19031,458.0000
19033,458.0000
19035,458.0000
19037,458.0000
19039,462.0000
19041,462.0000
19043,462.0000
19045,462.0000
19047,458.0000
19049,458.0000
19051,462.0000
19053,458.0000
19055,458.0000
19057,458.0000
19059,458.0000
19061,458.0000
19063,458.0000
19065,458.0000
19067,462.0000
19069,458.0000
19071,458.0000
19073,458.0000
19075,462.0000
19077,458.0000
19079,462.0000
19081,462.0000
19083,458.0000
19085,458.0000
19087,458.0000
19089,458.0000
19091,462.0000
19093,458.0000
19095,458.0000
19097,458.0000
19099,458.0000
19101,462.0000
19103,462.0000
19105,458.0000
19107,462.0000
19109,458.0000
19111,458.0000
19113,462.0000
19115,458.0000
19117,458.0000
19119,458.0000
19121,462.0000
19123,462.0000
19125,458.0000
19127,458.0000
19129,462.0000
19131,462.0000
19133,458.0000
19135,458.0000
19137,462.0000
19139,462.0000
19141,462.0000
19143,462.0000
19145,462.0000
19147,462.0000
19149,462.0000
19151,462.0000
19153,462.0000
19155,462.0000
19157,462.0000
19159,458.0000
19161,462.0000
19163,462.0000
19165,462.0000
19167,462.0000
19169,462.0000
19171,462.0000
19173,462.0000
19175,462.0000
19177,462.0000
19179,462.0000
19181,462.0000
19183,462.0000
19185,462.0000
19187,462.0000
19189,462.0000
19191,462.0000
19193,462.0000
19195,466.0000
19197,462.0000
19199,466.0000
19201,466.0000
19203,458.0000
19205,458.0000
19207,458.0000
19209,458.0000
19211,458.0000
19213,458.0000
19215,458.0000
19217,458.0000
19219,458.0000
19221,458.0000
19223,458.0000
19225,458.0000
19227,462.0000
19229,458.0000
19231,462.0000
19233,458.0000
19235,458.0000
19237,458.0000
19239,462.0000
19241,462.0000
19243,462.0000
19245,458.0000
19247,458.0000
19249,458.0000
19251,458.0000
19253,458.0000
19255,458.0000
19257,458.0000
19259,458.0000
19261,458.0000
19263,462.0000
19265,458.0000
19267,458.0000
19269,458.0000
19271,462.0000
19273,462.0000
19275,458.0000
19277,462.0000
19279,458.0000
19281,462.0000
19283,458.0000
19285,458.0000
19287,458.0000
19289,458.0000
19291,462.0000
19293,458.0000
19295,458.0000
19297,458.0000
19299,462.0000
19301,462.0000
19303,458.0000
19305,462.0000
19307,466.0000
19309,462.0000
19311,462.0000
19313,458.0000
19315,458.0000
19317,462.0000
19319,458.0000
19321,458.0000
19323,458.0000
19325,462.0000
19327,458.0000
19329,458.0000
19331,462.0000
19333,458.0000
19335,458.0000
